~from,~to,~label
973,1458,route
973,2242,route
973,2246,route
973,2247,route
973,2248,route
973,2250,route
973,2251,route
973,2253,route
973,2254,route
973,2256,route
973,2257,route
973,2258,route
973,2259,route
973,294,route
973,55,route
973,63,route
973,66,route
973,744,route
974,55,route
974,57,route
974,63,route
974,65,route
974,66,route
974,81,route
975,55,route
975,66,route
976,1003,route
976,231,route
976,55,route
976,993,route
977,160,route
977,55,route
977,57,route
977,66,route
978,1467,route
978,55,route
978,57,route
978,66,route
978,983,route
979,1009,route
979,55,route
979,57,route
980,55,route
980,57,route
980,66,route
981,1014,route
981,1352,route
981,232,route
981,55,route
981,57,route
981,62,route
981,66,route
981,999,route
982,1000,route
982,55,route
983,1466,route
983,1469,route
983,1472,route
983,158,route
983,160,route
983,1663,route
983,232,route
983,3278,route
983,3345,route
983,3452,route
983,442,route
983,55,route
983,57,route
983,66,route
983,978,route
983,998,route
984,1467,route
984,55,route
984,66,route
985,55,route
985,997,route
986,55,route
986,66,route
987,1001,route
987,55,route
987,66,route
988,55,route
989,55,route
989,71,route
989,992,route
990,55,route
990,57,route
990,66,route
991,55,route
991,57,route
991,996,route
992,158,route
992,231,route
992,55,route
992,57,route
992,62,route
992,66,route
992,989,route
993,231,route
993,55,route
993,57,route
993,976,route
994,1015,route
994,2914,route
994,55,route
994,57,route
994,66,route
995,55,route
995,66,route
996,55,route
996,991,route
997,55,route
997,985,route
998,3317,route
998,55,route
998,66,route
999,55,route
999,57,route
999,62,route
999,66,route
1000,55,route
1000,982,route
1001,3317,route
1001,55,route
1001,66,route
1001,987,route
1002,1009,route
1002,55,route
1002,57,route
1002,66,route
1003,3317,route
1003,55,route
1003,66,route
1003,976,route
1004,55,route
1004,63,route
1004,66,route
1005,55,route
1005,66,route
1006,158,route
1006,55,route
1006,57,route
1007,2915,route
1007,55,route
1009,1002,route
1009,158,route
1009,231,route
1009,55,route
1009,57,route
1009,63,route
1009,66,route
1009,979,route
1010,57,route
1011,1015,route
1011,3317,route
1011,57,route
1012,231,route
1012,57,route
1013,231,route
1013,57,route
1013,62,route
1014,234,route
1014,57,route
1014,62,route
1014,66,route
1014,981,route
1015,1011,route
1015,57,route
1015,994,route
1016,63,route
1016,65,route
1017,63,route
1017,65,route
1017,81,route
1018,63,route
1018,65,route
1019,1025,route
1019,63,route
1019,65,route
1019,81,route
1020,63,route
1021,63,route
1022,63,route
1022,65,route
1022,81,route
1023,63,route
1023,65,route
1023,81,route
1024,1025,route
1024,63,route
1024,65,route
1024,81,route
1025,1019,route
1025,1024,route
1025,63,route
1025,65,route
1025,81,route
1026,63,route
1026,81,route
1027,63,route
1027,65,route
1027,81,route
1028,63,route
1028,65,route
1028,81,route
1029,63,route
1029,65,route
1029,81,route
1030,63,route
1031,63,route
1031,65,route
1032,63,route
1033,1044,route
1033,1481,route
1033,1486,route
1033,1488,route
1033,1533,route
1033,2070,route
1033,2663,route
1033,2949,route
1033,64,route
1034,101,route
1034,122,route
1034,1495,route
1034,205,route
1034,212,route
1034,213,route
1034,214,route
1034,456,route
1034,54,route
1034,61,route
1034,64,route
1034,657,route
1034,67,route
1034,680,route
1034,688,route
1034,690,route
1034,699,route
1034,701,route
1034,703,route
1034,705,route
1034,706,route
1034,710,route
1034,758,route
1034,759,route
1034,928,route
1035,102,route
1035,103,route
1035,1038,route
1035,1039,route
1035,1040,route
1035,1044,route
1035,122,route
1035,2646,route
1035,2647,route
1035,2648,route
1035,2649,route
1035,2650,route
1035,2651,route
1035,2654,route
1035,2656,route
1035,3022,route
1035,3045,route
1035,318,route
1035,346,route
1035,3494,route
1035,64,route
1035,657,route
1035,710,route
1035,810,route
1036,101,route
1036,1048,route
1036,205,route
1036,213,route
1036,54,route
1036,64,route
1036,657,route
1036,668,route
1036,67,route
1036,688,route
1036,690,route
1036,699,route
1036,701,route
1036,703,route
1036,705,route
1037,101,route
1037,1495,route
1037,205,route
1037,456,route
1037,568,route
1037,64,route
1037,657,route
1037,672,route
1037,688,route
1037,699,route
1037,710,route
1037,714,route
1038,101,route
1038,102,route
1038,103,route
1038,1035,route
1038,1039,route
1038,1040,route
1038,1044,route
1038,1195,route
1038,122,route
1038,1487,route
1038,250,route
1038,2630,route
1038,2646,route
1038,2648,route
1038,2656,route
1038,2663,route
1038,2664,route
1038,2665,route
1038,2666,route
1038,2667,route
1038,2680,route
1038,2681,route
1038,2684,route
1038,2793,route
1038,2807,route
1038,2822,route
1038,285,route
1038,3022,route
1038,3023,route
1038,318,route
1038,337,route
1038,346,route
1038,352,route
1038,54,route
1038,64,route
1038,657,route
1038,702,route
1038,710,route
1038,714,route
1038,810,route
1038,811,route
1039,102,route
1039,103,route
1039,1035,route
1039,1038,route
1039,1040,route
1039,2663,route
1039,3023,route
1039,318,route
1039,64,route
1039,702,route
1039,710,route
1039,810,route
1040,102,route
1040,103,route
1040,1035,route
1040,1038,route
1040,1039,route
1040,1195,route
1040,1197,route
1040,2630,route
1040,2648,route
1040,2670,route
1040,2686,route
1040,2688,route
1040,2689,route
1040,2690,route
1040,2697,route
1040,2718,route
1040,2722,route
1040,2727,route
1040,285,route
1040,3023,route
1040,3044,route
1040,318,route
1040,321,route
1040,335,route
1040,346,route
1040,352,route
1040,58,route
1040,64,route
1040,657,route
1040,710,route
1040,810,route
1040,811,route
1040,860,route
1040,861,route
1041,64,route
1041,657,route
1041,71,route
1041,714,route
1042,1043,route
1042,1492,route
1042,1496,route
1042,1503,route
1042,1519,route
1042,1831,route
1042,205,route
1042,2071,route
1042,250,route
1042,2807,route
1042,2937,route
1042,2943,route
1042,2945,route
1042,2946,route
1042,299,route
1042,3295,route
1042,3297,route
1042,3357,route
1042,337,route
1042,568,route
1042,64,route
1042,665,route
1042,668,route
1042,669,route
1042,67,route
1042,671,route
1042,673,route
1042,677,route
1042,678,route
1042,679,route
1042,699,route
1042,71,route
1042,714,route
1042,782,route
1042,881,route
1042,902,route
1042,903,route
1042,905,route
1043,1042,route
1043,1503,route
1043,1505,route
1043,207,route
1043,2947,route
1043,2957,route
1043,2963,route
1043,2965,route
1043,2967,route
1043,2970,route
1043,2975,route
1043,337,route
1043,64,route
1043,673,route
1043,677,route
1043,903,route
1044,1033,route
1044,1035,route
1044,1038,route
1044,1045,route
1044,122,route
1044,1391,route
1044,1474,route
1044,1478,route
1044,1481,route
1044,1483,route
1044,1486,route
1044,1488,route
1044,1492,route
1044,1503,route
1044,1504,route
1044,1511,route
1044,1519,route
1044,1524,route
1044,1525,route
1044,1526,route
1044,1533,route
1044,1825,route
1044,1832,route
1044,205,route
1044,2070,route
1044,213,route
1044,2175,route
1044,2180,route
1044,250,route
1044,2937,route
1044,2981,route
1044,299,route
1044,3023,route
1044,3292,route
1044,3293,route
1044,3296,route
1044,3304,route
1044,337,route
1044,458,route
1044,54,route
1044,56,route
1044,568,route
1044,61,route
1044,64,route
1044,657,route
1044,665,route
1044,668,route
1044,669,route
1044,67,route
1044,671,route
1044,674,route
1044,675,route
1044,676,route
1044,686,route
1044,688,route
1044,703,route
1044,710,route
1044,711,route
1044,713,route
1044,810,route
1044,861,route
1044,881,route
1044,902,route
1044,903,route
1044,904,route
1044,905,route
1044,906,route
1044,927,route
1045,1044,route
1045,122,route
1045,64,route
1045,67,route
1045,676,route
1045,710,route
1045,713,route
1045,714,route
1046,122,route
1046,64,route
1046,67,route
1046,676,route
1046,713,route
1046,714,route
1047,1533,route
1047,3445,route
1047,64,route
1047,657,route
1047,67,route
1047,676,route
1048,1036,route
1048,122,route
1048,64,route
1048,657,route
1048,67,route
1048,676,route
1048,712,route
1048,713,route
1049,250,route
1049,337,route
1049,567,route
1049,64,route
1049,665,route
1049,782,route
1049,903,route
1050,1119,route
1050,180,route
1050,195,route
1050,30,route
1050,33,route
1050,367,route
1050,389,route
1050,422,route
1050,899,route
1050,9,route
1051,15,route
1051,25,route
1051,363,route
1051,9,route
1052,12,route
1052,15,route
1052,45,route
1052,9,route
1053,10,route
1053,1274,route
1053,15,route
1053,363,route
1053,5,route
1053,549,route
1053,9,route
1054,9,route
1055,208,route
1055,9,route
1056,16,route
1056,208,route
1056,415,route
1056,9,route
1057,360,route
1057,9,route
1058,1438,route
1058,15,route
1058,163,route
1058,35,route
1058,47,route
1058,78,route
1058,85,route
1059,10,route
1059,1130,route
1059,1132,route
1059,1134,route
1059,1135,route
1059,1137,route
1059,1138,route
1059,1139,route
1059,147,route
1059,190,route
1059,266,route
1059,35,route
1059,363,route
1059,5,route
1059,626,route
1059,78,route
1059,85,route
1060,10,route
1060,1064,route
1061,10,route
1061,45,route
1061,46,route
1062,10,route
1062,1067,route
1062,178,route
1063,10,route
1063,549,route
1064,10,route
1064,1060,route
1064,6,route
1065,10,route
1066,10,route
1066,2075,route
1066,6,route
1067,10,route
1067,178,route
1068,10,route
1068,178,route
1068,35,route
1068,45,route
1068,46,route
1069,1070,route
1069,17,route
1069,2106,route
1069,30,route
1069,549,route
1070,1069,route
1070,1071,route
1070,1274,route
1070,1294,route
1070,153,route
1070,166,route
1070,183,route
1070,184,route
1070,185,route
1070,189,route
1070,193,route
1070,2073,route
1070,263,route
1070,267,route
1070,268,route
1070,271,route
1070,282,route
1070,288,route
1070,292,route
1070,295,route
1070,30,route
1070,301,route
1070,3046,route
1070,36,route
1070,362,route
1070,383,route
1070,384,route
1070,385,route
1070,387,route
1070,391,route
1070,393,route
1070,395,route
1070,405,route
1070,408,route
1070,41,route
1070,42,route
1070,611,route
1070,630,route
1070,86,route
1070,868,route
1070,874,route
1070,876,route
1070,884,route
1070,885,route
1070,893,route
1070,907,route
1070,909,route
1070,916,route
1070,917,route
1070,921,route
1070,924,route
1070,934,route
1070,949,route
1070,961,route
1070,967,route
1070,99,route
1071,1070,route
1071,1274,route
1071,1295,route
1071,30,route
1071,549,route
1072,17,route
1073,17,route
1073,46,route
1074,17,route
1074,952,route
1075,17,route
1076,1079,route
1076,17,route
1077,17,route
1078,1080,route
1078,17,route
1078,46,route
1079,1076,route
1079,17,route
1080,1078,route
1080,17,route
1081,1084,route
1081,1086,route
1081,12,route
1081,14,route
1081,178,route
1081,2078,route
1081,2105,route
1081,32,route
1081,5,route
1081,7,route
1082,5,route
1082,8,route
1083,148,route
1083,35,route
1083,5,route
1084,1081,route
1084,12,route
1084,5,route
1085,32,route
1085,5,route
1086,1081,route
1086,14,route
1086,2078,route
1086,32,route
1086,5,route
1086,7,route
1087,35,route
1087,5,route
1088,5,route
1089,5,route
1090,5,route
1091,5,route
1092,1768,route
1092,1772,route
1092,2,route
1092,2024,route
1092,2325,route
1092,2327,route
1092,2328,route
1092,2329,route
1092,2330,route
1092,2339,route
1092,2345,route
1092,2350,route
1092,2354,route
1092,2356,route
1092,2360,route
1092,2371,route
1092,2382,route
1092,2385,route
1092,2621,route
1092,3006,route
1092,3009,route
1092,3122,route
1092,3258,route
1093,1109,route
1093,159,route
1093,2,route
1093,2361,route
1093,2370,route
1093,2376,route
1093,2396,route
1094,1110,route
1094,2,route
1094,2343,route
1094,2372,route
1094,3203,route
1095,2,route
1095,2379,route
1096,2,route
1097,1103,route
1097,2,route
1098,1769,route
1098,2,route
1098,2313,route
1098,2344,route
1098,2349,route
1098,3236,route
1099,2,route
1100,2,route
1101,2,route
1102,1283,route
1102,2,route
1102,22,route
1102,2335,route
1102,2336,route
1102,2338,route
1102,2355,route
1102,2357,route
1102,2365,route
1102,2379,route
1102,3208,route
1103,1097,route
1103,1771,route
1103,2,route
1103,2358,route
1103,2388,route
1104,1105,route
1104,2,route
1104,2618,route
1104,2983,route
1104,3133,route
1105,1104,route
1105,1770,route
1105,2,route
1105,2337,route
1105,2340,route
1105,2350,route
1105,3008,route
1106,1107,route
1106,1113,route
1106,2,route
1106,2333,route
1106,2334,route
1106,2342,route
1106,2346,route
1106,2363,route
1106,2364,route
1106,2368,route
1106,2369,route
1106,2377,route
1106,2381,route
1106,2384,route
1106,2387,route
1106,2874,route
1107,1106,route
1107,2,route
1107,2321,route
1107,2326,route
1107,2331,route
1107,2341,route
1107,2359,route
1107,2366,route
1107,2373,route
1107,2378,route
1107,2386,route
1107,3256,route
1107,3257,route
1108,1112,route
1108,2,route
1109,1093,route
1109,159,route
1109,2,route
1109,2320,route
1109,2361,route
1110,1094,route
1110,2,route
1111,2,route
1111,2353,route
1111,2383,route
1111,2616,route
1112,1108,route
1112,2,route
1113,1106,route
1113,2,route
1113,2346,route
1113,2351,route
1113,2387,route
1113,2874,route
1114,2,route
1115,4,route
1116,182,route
1116,187,route
1116,4,route
1117,11,route
1118,11,route
1119,1050,route
1119,11,route
1119,13,route
1119,136,route
1119,1456,route
1119,367,route
1119,389,route
1119,418,route
1119,8,route
1119,899,route
1120,11,route
1120,136,route
1120,367,route
1120,47,route
1120,48,route
1120,85,route
1120,86,route
1120,863,route
1120,99,route
1121,11,route
1121,136,route
1121,180,route
1122,11,route
1122,136,route
1123,11,route
1123,13,route
1123,136,route
1123,1456,route
1123,1555,route
1123,180,route
1123,367,route
1123,389,route
1123,8,route
1124,11,route
1124,1126,route
1124,136,route
1124,180,route
1124,367,route
1125,11,route
1125,1126,route
1125,136,route
1125,1550,route
1125,1555,route
1125,180,route
1125,367,route
1125,389,route
1125,576,route
1126,11,route
1126,1124,route
1126,1125,route
1126,136,route
1126,1456,route
1126,1554,route
